0.6789360642433167,0.6274164915084839,mean radius removed
0.6789360642433167,0.6274164915084839,mean texture removed
0.6789360642433167,0.6274164915084839,mean perimeter removed
0.6789360642433167,0.6274164915084839,mean area removed
0.6789360642433167,0.6274164915084839,mean smoothness removed
0.6789360642433167,0.6274164915084839,mean compactness removed
0.6789360642433167,0.6274164915084839,mean concavity removed
0.6789360642433167,0.6274164915084839,mean concave points removed
0.6789360642433167,0.6274164915084839,mean symmetry removed
0.6789360642433167,0.6274164915084839,mean fractal dimension removed
0.6789360642433167,0.6274164915084839,radius error removed
0.6789360642433167,0.6274164915084839,texture error removed
0.6789360642433167,0.6274164915084839,perimeter error removed
0.6789360642433167,0.6274164915084839,area error removed
0.6789360642433167,0.6274164915084839,smoothness error removed
0.6789360642433167,0.6274164915084839,compactness error removed
0.6789360642433167,0.6274164915084839,concavity error removed
0.6789360642433167,0.6274164915084839,concave points error removed
0.6789360642433167,0.6274164915084839,symmetry error removed
0.6789360642433167,0.6274164915084839,fractal dimension error removed
0.6789360642433167,0.6274164915084839,worst radius removed
0.6789360642433167,0.6274164915084839,worst texture removed
0.6789360642433167,0.6274164915084839,worst perimeter removed
0.6789360642433167,0.6274164915084839,worst area removed
0.6789360642433167,0.6274164915084839,worst smoothness removed
0.6789360642433167,0.6274164915084839,worst compactness removed
0.6789360642433167,0.6274164915084839,worst concavity removed
0.6789360642433167,0.6274164915084839,worst concave points removed
0.6789360642433167,0.6274164915084839,worst symmetry removed
0.6789360642433167,0.6274164915084839,worst fractal dimension removed
